order_id,product_id,quantity,unit_price,Revenue,Product Name,category,brand
9128056381,930284,3,189.47,568.41,Baby Food,Baby Care,"Garg, Saraf and Dutta"
4461463308,798639,3,211.25,633.75,Eggs,Dairy & Breakfast,Subramaniam LLC
5636483988,256783,2,906.54,1813.08,Pet Treats,Pet Care,"Basu, Thakur and Rege"
1532065529,762527,1,690.08,690.08,Biscuits,Snacks & Munchies,"Chad, Yohannan and Chopra"
9933994647,897083,1,972.69,972.69,Detergent,Household Care,Dutta-Halder
4823026749,851978,1,715.72,715.72,Vitamins,Pharmacy,Parsa-Bala
7453442245,760828,1,563.45,563.45,Pet Treats,Pet Care,"Khurana, Khosla and Yohannan"
6519941559,697683,3,123.74,371.22,Toilet Cleaner,Household Care,"Murty, Varghese and Saxena"
3798769654,324809,1,608,608,Bread,Dairy & Breakfast,Sidhu PLC
5034289521,187399,3,53.49,160.47,Frozen Pizza,Instant & Frozen Food,Chauhan Inc
6971088688,700048,1,141.28,141.28,Dish Soap,Household Care,Khalsa-Bhavsar
5650184107,894539,2,445.48,890.96,Dish Soap,Household Care,"Pall, Sule and Sood"
5770410311,764014,2,612.04,1224.08,Salt,Grocery & Staples,"Grewal, Swamy and Dayal"
274530126,851978,3,715.72,2147.16,Vitamins,Pharmacy,Parsa-Bala
4819831152,432617,3,863.18,2589.54,Baby Wipes,Baby Care,Dora-Pillai
6977688323,171602,3,883.44,2650.32,Cola,Cold Drinks & Juices,Pal-Sehgal
2035952734,525531,2,831.1,1662.2,Dog Food,Pet Care,Sandal PLC
3665334102,435929,3,856.89,2570.67,Toilet Cleaner,Household Care,Memon Ltd
1862413314,490939,1,80.25,80.25,Lotion,Personal Care,"Roy, Barad and De"
4466643926,9436,3,88.43,265.29,Toothpaste,Personal Care,Naidu PLC
4470717835,644847,2,622.81,1245.62,Salt,Grocery & Staples,"Jhaveri, Kata and Kapur"
3018086191,217710,2,58.59,117.18,Eggs,Dairy & Breakfast,Rout-Sarna
2447983559,451933,1,568.94,568.94,Wheat Flour,Grocery & Staples,Nadig Ltd
5116322704,991434,3,237.62,712.86,Cookies,Snacks & Munchies,Mital-Oza
8941550852,36412,3,397.68,1193.04,Dish Soap,Household Care,Muni-Shankar
8026773850,812607,3,416.65,1249.95,Potatoes,Fruits & Vegetables,Rege Group
2102402075,965755,1,532.57,532.57,Bananas,Fruits & Vegetables,"Doshi, Sarraf and Sama"
989844439,298985,3,183.76,551.28,Vitamins,Pharmacy,"Ramanathan, Joshi and Srinivasan"
8426805628,897083,3,972.69,2918.07,Detergent,Household Care,Dutta-Halder
7662188403,240179,3,90.56,271.68,Cough Syrup,Pharmacy,Ram-Suri
9141654140,532965,2,307.23,614.46,Frozen Pizza,Instant & Frozen Food,Sachdev Inc
5696947751,555121,2,354.91,709.82,Carrots,Fruits & Vegetables,"Subramanian, Chaudhuri and Dora"
8953871540,144124,2,162.67,325.34,Detergent,Household Care,Lalla-Srinivasan
1767778760,516376,2,877.43,1754.86,Onions,Fruits & Vegetables,Agarwal-Dhar
5516201271,600767,1,722.42,722.42,Toothpaste,Personal Care,Balan Group
9358248664,513199,3,422.23,1266.69,Cola,Cold Drinks & Juices,Rastogi Inc
1530424665,760684,1,71.6,71.6,Rice,Grocery & Staples,Kanda-Gupta
7816293360,673058,2,765.76,1531.52,Cough Syrup,Pharmacy,Balan-Madan
1602396548,365132,2,229.38,458.76,Instant Noodles,Instant & Frozen Food,Dar-Kumar
7938126128,256783,1,906.54,906.54,Pet Treats,Pet Care,"Basu, Thakur and Rege"
271744331,153019,3,947.95,2843.85,Onions,Fruits & Vegetables,Aurora LLC
387311360,903336,1,551.88,551.88,Pulses,Grocery & Staples,"Vaidya, Amble and Palla"
1286123100,647462,1,326.42,326.42,Lotion,Personal Care,"Balan, Samra and Sekhon"
4832392771,432617,1,863.18,863.18,Baby Wipes,Baby Care,Dora-Pillai
4800106448,707935,1,820.9,820.9,Cat Food,Pet Care,"Anne, Mammen and Khatri"
5500008514,378287,2,332.84,665.68,Lemonade,Cold Drinks & Juices,Ramesh-Jain
7879575037,487931,3,709.08,2127.24,Sugar,Grocery & Staples,"Bahl, Jaggi and Nath"
50845914,478531,3,825.46,2476.38,Carrots,Fruits & Vegetables,Uppal Group
9766990467,361361,2,826.21,1652.42,Biscuits,Snacks & Munchies,"Kunda, Dave and Sahni"
4215602937,820973,3,114.52,343.56,Baby Wipes,Baby Care,Lall LLC
238484255,354409,3,325.08,975.24,Pulses,Grocery & Staples,Bose-Pandit
3293988248,272170,2,140.8,281.6,Ice Cream,Instant & Frozen Food,Purohit Group
5296157775,760684,3,71.6,214.8,Rice,Grocery & Staples,Kanda-Gupta
1143489067,4452,2,169.88,339.76,Baby Wipes,Baby Care,Morar-Mistry
8524452029,487931,1,709.08,709.08,Sugar,Grocery & Staples,"Bahl, Jaggi and Nath"
4256779885,440875,1,275.03,275.03,Baby Wipes,Baby Care,Loyal Inc
7744686996,585299,1,799.46,799.46,Pet Treats,Pet Care,"Sharma, Chandra and Prashad"
5427462399,257719,2,281.73,563.46,Eggs,Dairy & Breakfast,Chaudhuri PLC
8596751747,863930,1,242.57,242.57,Shampoo,Personal Care,"Sathe, Agarwal and Dhar"
4746468643,679865,3,347.91,1043.73,Wheat Flour,Grocery & Staples,Memon-Barad
3010047327,555121,3,354.91,1064.73,Carrots,Fruits & Vegetables,"Subramanian, Chaudhuri and Dora"
1236959246,440875,1,275.03,275.03,Baby Wipes,Baby Care,Loyal Inc
6600422315,287070,3,443.17,1329.51,Wheat Flour,Grocery & Staples,"Gala, Magar and Rajagopal"
3227252410,291238,3,746.03,2238.09,Chocolates,Snacks & Munchies,"Sinha, Pau and Chhabra"
6972292408,747801,1,277.76,277.76,Toilet Cleaner,Household Care,Saha-Vora
7562754470,82484,2,914.88,1829.76,Baby Food,Baby Care,Mallick PLC
7361971676,397973,1,728.73,728.73,Bananas,Fruits & Vegetables,"Wable, Randhawa and Mutti"
8875605037,876139,1,415.75,415.75,Pulses,Grocery & Staples,Cherian-Dara
8508253527,440875,1,275.03,275.03,Baby Wipes,Baby Care,Loyal Inc
6798775600,324809,2,608,1216,Bread,Dairy & Breakfast,Sidhu PLC
3624810422,818522,1,96.09,96.09,Cheese,Dairy & Breakfast,Hora-Roy
4740213452,726958,2,887.48,1774.96,Cat Food,Pet Care,Doctor-Patla
3825468344,425341,3,486.28,1458.84,Pet Treats,Pet Care,"Mani, Dhar and Muni"
902245665,298985,3,183.76,551.28,Vitamins,Pharmacy,"Ramanathan, Joshi and Srinivasan"
6874299189,561860,2,874.78,1749.56,Orange Juice,Cold Drinks & Juices,Gupta Ltd
1127125313,140154,2,171.2,342.4,Shampoo,Personal Care,Malhotra LLC
3606548818,448752,3,160.07,480.21,Toilet Cleaner,Household Care,Batta-Doctor
5750044154,930284,2,189.47,378.94,Baby Food,Baby Care,"Garg, Saraf and Dutta"
3872847781,652118,3,22.04,66.12,Frozen Biryani,Instant & Frozen Food,Agate and Sons
5939554684,606256,1,369.28,369.28,Frozen Biryani,Instant & Frozen Food,Agate Ltd
676412814,818990,1,163.55,163.55,Tomatoes,Fruits & Vegetables,Dugar Group
4248390724,721521,2,417.39,834.78,Rice,Grocery & Staples,"Ramanathan, Agarwal and Baria"
8938687150,319388,3,657.8,1973.4,Orange Juice,Cold Drinks & Juices,D’Alia-Dey
7898867047,767398,3,22.14,66.42,Dish Soap,Household Care,"Arya, Sundaram and Pingle"
2142065357,968887,1,40.7,40.7,Dish Soap,Household Care,Keer-Gill
9024719693,659290,3,319.34,958.02,Cheese,Dairy & Breakfast,Kapadia-D’Alia
8976616698,120385,2,597.91,1195.82,Pet Treats,Pet Care,Dubey-Sarin
8792586840,937542,3,97.04,291.12,Wheat Flour,Grocery & Staples,Khurana and Sons
5375387413,378230,3,166.42,499.26,Nuts,Snacks & Munchies,Kala-Vig
4252164097,952124,1,127.08,127.08,Onions,Fruits & Vegetables,"Wali, Sood and Bala"
8423273411,876139,3,415.75,1247.25,Pulses,Grocery & Staples,Cherian-Dara
2551179741,707935,3,820.9,2462.7,Cat Food,Pet Care,"Anne, Mammen and Khatri"
227511348,513199,1,422.23,422.23,Cola,Cold Drinks & Juices,Rastogi Inc
4434464045,153019,1,947.95,947.95,Onions,Fruits & Vegetables,Aurora LLC
7041011843,883013,2,989.88,1979.76,Eggs,Dairy & Breakfast,Chahal Group
6510283268,136533,3,826.21,2478.63,Eggs,Dairy & Breakfast,"Raghavan, Magar and Shanker"
6853654698,131748,1,81.35,81.35,Dog Food,Pet Care,"Shroff, Wason and Dugar"
9338996795,34186,2,925.65,1851.3,Mangoes,Fruits & Vegetables,Mandal-Kar
7346145952,449106,1,48.55,48.55,Soap,Personal Care,"Shere, Thakur and Naik"
6497069610,329351,3,310.87,932.61,Cheese,Dairy & Breakfast,"Lala, Kalita and Sathe"
1741402363,611575,1,482.06,482.06,Frozen Pizza,Instant & Frozen Food,"Bhat, Nigam and Hayer"
4825878367,26060,2,342.94,685.88,Vitamins,Pharmacy,Shah and Sons
7019011442,552496,2,508,1016,Dish Soap,Household Care,Dhar PLC
1674463798,67197,1,552.2,552.2,Butter,Dairy & Breakfast,Shetty-Bora
305684588,709916,3,33.76,101.28,Detergent,Household Care,Varkey LLC
5967495442,516376,2,877.43,1754.86,Onions,Fruits & Vegetables,Agarwal-Dhar
2571047526,760828,2,563.45,1126.9,Pet Treats,Pet Care,"Khurana, Khosla and Yohannan"
7784811086,689769,2,46.62,93.24,Frozen Vegetables,Instant & Frozen Food,Kothari-Datta
7942005230,714999,2,882.51,1765.02,Bread,Dairy & Breakfast,Kala Group
6653543195,287070,3,443.17,1329.51,Wheat Flour,Grocery & Staples,"Gala, Magar and Rajagopal"
397928918,991434,2,237.62,475.24,Cookies,Snacks & Munchies,Mital-Oza
776120140,131937,2,287.81,575.62,Frozen Pizza,Instant & Frozen Food,"Varkey, Devi and Ganguly"
8293188779,953175,1,225.21,225.21,Baby Food,Baby Care,Sehgal-Nagarajan
178737268,942001,3,671.55,2014.65,Cat Food,Pet Care,Acharya Ltd
5246598523,272170,2,140.8,281.6,Ice Cream,Instant & Frozen Food,Purohit Group
1172544737,602241,2,976.55,1953.1,Nuts,Snacks & Munchies,Bahl-Pau
6419533291,124290,1,39.65,39.65,Lotion,Personal Care,Sachdev Group
882083749,398340,1,651.93,651.93,Instant Noodles,Instant & Frozen Food,"Nadig, Zachariah and Soni"
3185510401,136533,1,826.21,826.21,Eggs,Dairy & Breakfast,"Raghavan, Magar and Shanker"
7760767006,667163,2,441.2,882.4,Orange Juice,Cold Drinks & Juices,Palla LLC
3833878150,140154,1,171.2,171.2,Shampoo,Personal Care,Malhotra LLC
369899578,525531,1,831.1,831.1,Dog Food,Pet Care,Sandal PLC
1944466212,990993,1,263.7,263.7,Chocolates,Snacks & Munchies,Guha-Subramaniam
4064447117,284460,1,505.95,505.95,Potatoes,Fruits & Vegetables,"Ramakrishnan, Anand and Khare"
1553685597,647462,3,326.42,979.26,Lotion,Personal Care,"Balan, Samra and Sekhon"
3682284811,848226,1,209.59,209.59,Tomatoes,Fruits & Vegetables,Barad and Sons
291439357,615545,2,448.16,896.32,Soap,Personal Care,Barman Inc
8285784194,799952,1,922.64,922.64,Cheese,Dairy & Breakfast,Padmanabhan-Virk
5058742647,679865,2,347.91,695.82,Wheat Flour,Grocery & Staples,Memon-Barad
6917020296,747801,1,277.76,277.76,Toilet Cleaner,Household Care,Saha-Vora
6671181961,461804,3,310.69,932.07,Sugar,Grocery & Staples,"Ghose, Ben and Divan"
5123439997,89084,2,598.83,1197.66,Milk,Dairy & Breakfast,"Wali, Virk and Iyer"
8510183245,587420,3,357.42,1072.26,Cookies,Snacks & Munchies,Raj and Sons
6081384585,942001,1,671.55,671.55,Cat Food,Pet Care,Acharya Ltd
4423613746,969851,3,340.66,1021.98,Frozen Vegetables,Instant & Frozen Food,"Kara, Sodhi and Bassi"
1530472691,611575,1,482.06,482.06,Frozen Pizza,Instant & Frozen Food,"Bhat, Nigam and Hayer"
7009303199,600767,3,722.42,2167.26,Toothpaste,Personal Care,Balan Group
5386652055,329351,3,310.87,932.61,Cheese,Dairy & Breakfast,"Lala, Kalita and Sathe"
4413239746,131937,1,287.81,287.81,Frozen Pizza,Instant & Frozen Food,"Varkey, Devi and Ganguly"
4988875078,53833,1,134.69,134.69,Rice,Grocery & Staples,Tella-Master
1617565217,726958,1,887.48,887.48,Cat Food,Pet Care,Doctor-Patla
392038758,863930,3,242.57,727.71,Shampoo,Personal Care,"Sathe, Agarwal and Dhar"
1828727552,820973,3,114.52,343.56,Baby Wipes,Baby Care,Lall LLC
7119397338,124290,2,39.65,79.3,Lotion,Personal Care,Sachdev Group
2611271708,798639,3,211.25,633.75,Eggs,Dairy & Breakfast,Subramaniam LLC
7162509481,606256,3,369.28,1107.84,Frozen Biryani,Instant & Frozen Food,Agate Ltd
131913576,871592,3,870.29,2610.87,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer"
6627201490,812607,1,416.65,416.65,Potatoes,Fruits & Vegetables,Rege Group
4644950813,153019,3,947.95,2843.85,Onions,Fruits & Vegetables,Aurora LLC
9434934993,397973,1,728.73,728.73,Bananas,Fruits & Vegetables,"Wable, Randhawa and Mutti"
2556317798,679284,3,877.89,2633.67,Cough Syrup,Pharmacy,Pant LLC
2826150539,859361,3,432.39,1297.17,Shampoo,Personal Care,Mitter Group
4283803308,942001,1,671.55,671.55,Cat Food,Pet Care,Acharya Ltd
6873424093,34186,3,925.65,2776.95,Mangoes,Fruits & Vegetables,Mandal-Kar
4741294126,604184,3,397.55,1192.65,Toilet Cleaner,Household Care,"Gaba, Sodhi and Choudhary"
4967241271,587645,2,801.81,1603.62,Vitamins,Pharmacy,"Sura, Pillay and Mammen"
9554079946,561860,1,874.78,874.78,Orange Juice,Cold Drinks & Juices,Gupta Ltd
4601205399,673058,2,765.76,1531.52,Cough Syrup,Pharmacy,Balan-Madan
5633967304,704868,2,193.46,386.92,Detergent,Household Care,"Parikh, Oak and Kara"
4168163237,592784,1,280.35,280.35,Biscuits,Snacks & Munchies,"Andra, Mander and Kari"
5924297360,654623,3,422.14,1266.42,Chips,Snacks & Munchies,Pradhan and Sons
2120299901,767398,2,22.14,44.28,Dish Soap,Household Care,"Arya, Sundaram and Pingle"
1070876534,712307,2,264.89,529.78,Orange Juice,Cold Drinks & Juices,Chana LLC
7032280048,274207,2,328.51,657.02,Cough Syrup,Pharmacy,"Savant, Batta and Mander"
156346853,490602,1,549.47,549.47,Sugar,Grocery & Staples,Raghavan Inc
6873267326,319388,1,657.8,657.8,Orange Juice,Cold Drinks & Juices,D’Alia-Dey
1370661468,187399,3,53.49,160.47,Frozen Pizza,Instant & Frozen Food,Chauhan Inc
3612128358,4452,1,169.88,169.88,Baby Wipes,Baby Care,Morar-Mistry
1736953222,146840,2,786.85,1573.7,Bread,Dairy & Breakfast,"Bains, Deol and Vaidya"
9107923488,4452,1,169.88,169.88,Baby Wipes,Baby Care,Morar-Mistry
4378877600,952168,2,236.95,473.9,Popcorn,Snacks & Munchies,"Krishnamurthy, Sibal and Das"
3232762361,124290,3,39.65,118.95,Lotion,Personal Care,Sachdev Group
1831641377,219598,3,367.08,1101.24,Shampoo,Personal Care,Arora-Magar
562428866,432617,3,863.18,2589.54,Baby Wipes,Baby Care,Dora-Pillai
4607715908,555121,2,354.91,709.82,Carrots,Fruits & Vegetables,"Subramanian, Chaudhuri and Dora"
4804575203,587420,3,357.42,1072.26,Cookies,Snacks & Munchies,Raj and Sons
8287234948,953175,1,225.21,225.21,Baby Food,Baby Care,Sehgal-Nagarajan
6074452586,965755,1,532.57,532.57,Bananas,Fruits & Vegetables,"Doshi, Sarraf and Sama"
6821790656,487931,2,709.08,1418.16,Sugar,Grocery & Staples,"Bahl, Jaggi and Nath"
7821942520,490939,1,80.25,80.25,Lotion,Personal Care,"Roy, Barad and De"
3012496270,848226,2,209.59,419.18,Tomatoes,Fruits & Vegetables,Barad and Sons
8980370750,56589,1,517.77,517.77,Vitamins,Pharmacy,"Pai, Kashyap and Ramachandran"
6535672015,798639,3,211.25,633.75,Eggs,Dairy & Breakfast,Subramaniam LLC
6999060704,137909,2,864.3,1728.6,Cough Syrup,Pharmacy,Dalal PLC
9403732731,131748,2,81.35,162.7,Dog Food,Pet Care,"Shroff, Wason and Dugar"
5649255352,449106,3,48.55,145.65,Soap,Personal Care,"Shere, Thakur and Naik"
5034409841,700048,1,141.28,141.28,Dish Soap,Household Care,Khalsa-Bhavsar
9072111617,112390,1,877.98,877.98,Toothpaste,Personal Care,"Kibe, Contractor and Randhawa"
9556880451,621677,3,317.8,953.4,Frozen Biryani,Instant & Frozen Food,Sabharwal-Mital
4602796463,859361,3,432.39,1297.17,Shampoo,Personal Care,Mitter Group
6061353924,291238,1,746.03,746.03,Chocolates,Snacks & Munchies,"Sinha, Pau and Chhabra"
4366519080,764014,2,612.04,1224.08,Salt,Grocery & Staples,"Grewal, Swamy and Dayal"
1324817141,739448,1,755.66,755.66,Dish Soap,Household Care,Mand-Choudhry
5419080144,89084,2,598.83,1197.66,Milk,Dairy & Breakfast,"Wali, Virk and Iyer"
8813470284,77308,1,223.27,223.27,Onions,Fruits & Vegetables,Ratta-Sagar
3182992799,449106,2,48.55,97.1,Soap,Personal Care,"Shere, Thakur and Naik"
7792996715,961614,3,227.22,681.66,Chocolates,Snacks & Munchies,Goda Inc
6962624734,491314,3,973.44,2920.32,Ice Cream,Instant & Frozen Food,Banerjee Inc
5948662456,848226,1,209.59,209.59,Tomatoes,Fruits & Vegetables,Barad and Sons
3395675979,300159,1,44.35,44.35,Cola,Cold Drinks & Juices,"Basu, Rout and Mistry"
7550368787,237083,2,577.13,1154.26,Cough Syrup,Pharmacy,Hayer-Banerjee
8357671697,677169,3,261.03,783.09,Cough Syrup,Pharmacy,Char-Divan
9600704922,833557,3,422.87,1268.61,Cereal,Dairy & Breakfast,"Gole, Chand and Dada"
9915229426,112390,2,877.98,1755.96,Toothpaste,Personal Care,"Kibe, Contractor and Randhawa"
9927474026,567671,1,418.48,418.48,Biscuits,Snacks & Munchies,Nagar LLC
6310535397,968887,1,40.7,40.7,Dish Soap,Household Care,Keer-Gill
8045941430,723678,2,675.46,1350.92,Dog Food,Pet Care,"Lall, Datta and Swamy"
4390394582,171602,2,883.44,1766.88,Cola,Cold Drinks & Juices,Pal-Sehgal
5062545226,673058,2,765.76,1531.52,Cough Syrup,Pharmacy,Balan-Madan
2836701831,837480,3,217.4,652.2,Cough Syrup,Pharmacy,Edwin and Sons
4115492281,435929,1,856.89,856.89,Toilet Cleaner,Household Care,Memon Ltd
3554645781,53833,3,134.69,404.07,Rice,Grocery & Staples,Tella-Master
3983605701,264803,3,995.98,2987.94,Vitamins,Pharmacy,Gole-Doshi
8581516385,500633,1,154.5,154.5,Cereal,Dairy & Breakfast,Trivedi-Ahluwalia
8290229112,473647,1,43.05,43.05,Toothpaste,Personal Care,Ben-Ravi
1195560119,606256,1,369.28,369.28,Frozen Biryani,Instant & Frozen Food,Agate Ltd
5077327994,700048,1,141.28,141.28,Dish Soap,Household Care,Khalsa-Bhavsar
2945185661,903336,3,551.88,1655.64,Pulses,Grocery & Staples,"Vaidya, Amble and Palla"
3951005873,587420,3,357.42,1072.26,Cookies,Snacks & Munchies,Raj and Sons
3490816523,880510,3,951.43,2854.29,Bread,Dairy & Breakfast,Roy-Char
6739114301,33955,1,186.08,186.08,Frozen Pizza,Instant & Frozen Food,Baral Group
5728818155,243235,3,109.03,327.09,Cat Food,Pet Care,Batta Inc
7713651693,891833,1,493.19,493.19,Curd,Dairy & Breakfast,Mani PLC
5452048621,706112,2,478.79,957.58,Vitamins,Pharmacy,"Magar, Gara and Garg"
2297027645,897083,1,972.69,972.69,Detergent,Household Care,Dutta-Halder
2438302298,954722,2,616.45,1232.9,Ice Cream,Instant & Frozen Food,Mohan-Virk
578811216,563740,1,96.33,96.33,Chips,Snacks & Munchies,Mann-Kapadia
8684710720,621677,3,317.8,953.4,Frozen Biryani,Instant & Frozen Food,Sabharwal-Mital
1249797614,327290,1,862.28,862.28,Sugar,Grocery & Staples,Nadkarni Inc
8013026217,672059,1,672.73,672.73,Toothpaste,Personal Care,Kaur-Gola
5421697986,606256,2,369.28,738.56,Frozen Biryani,Instant & Frozen Food,Agate Ltd
8922741261,863930,3,242.57,727.71,Shampoo,Personal Care,"Sathe, Agarwal and Dhar"
3441102335,516376,3,877.43,2632.29,Onions,Fruits & Vegetables,Agarwal-Dhar
6065607924,63769,2,878.07,1756.14,Lotion,Personal Care,Dalal-Shan
5153395650,478531,1,825.46,825.46,Carrots,Fruits & Vegetables,Uppal Group
2215235447,298985,1,183.76,183.76,Vitamins,Pharmacy,"Ramanathan, Joshi and Srinivasan"
5678676134,319388,1,657.8,657.8,Orange Juice,Cold Drinks & Juices,D’Alia-Dey
5045588926,60619,1,726.41,726.41,Iced Tea,Cold Drinks & Juices,Bhasin LLC
1677502866,969851,1,340.66,340.66,Frozen Vegetables,Instant & Frozen Food,"Kara, Sodhi and Bassi"
4777610024,433521,3,321.33,963.99,Diapers,Baby Care,Mahal Group
477350788,762527,2,690.08,1380.16,Biscuits,Snacks & Munchies,"Chad, Yohannan and Chopra"
4616699342,818990,2,163.55,327.1,Tomatoes,Fruits & Vegetables,Dugar Group
8849914077,154179,3,582.87,1748.61,Pain Reliever,Pharmacy,"Barad, Devi and Andra"
9183435457,107548,1,891.6,891.6,Cola,Cold Drinks & Juices,"Bhandari, Bhasin and Palan"
6922646336,799952,3,922.64,2767.92,Cheese,Dairy & Breakfast,Padmanabhan-Virk
3228806806,679865,2,347.91,695.82,Wheat Flour,Grocery & Staples,Memon-Barad
4893095476,444361,2,822.63,1645.26,Pain Reliever,Pharmacy,"Prakash, Bawa and Kale"
7773468233,462526,2,449.97,899.94,Curd,Dairy & Breakfast,Pau and Sons
5928657526,473929,2,440.19,880.38,Carrots,Fruits & Vegetables,"Bhardwaj, Bhatia and Deshmukh"
4435936422,837480,2,217.4,434.8,Cough Syrup,Pharmacy,Edwin and Sons
6031122324,298985,1,183.76,183.76,Vitamins,Pharmacy,"Ramanathan, Joshi and Srinivasan"
7286969496,366066,3,918.58,2755.74,Soap,Personal Care,Mandal LLC
4665508413,433521,2,321.33,642.66,Diapers,Baby Care,Mahal Group
9224598372,962054,1,16.86,16.86,Orange Juice,Cold Drinks & Juices,Toor-Nagar
842020543,927651,1,426.72,426.72,Baby Wipes,Baby Care,Narula Group
7237143327,820973,1,114.52,114.52,Baby Wipes,Baby Care,Lall LLC
5095141954,133542,1,68.49,68.49,Detergent,Household Care,Edwin-Lall
6229535077,739534,2,994.56,1989.12,Toilet Cleaner,Household Care,"Gera, Narang and Karpe"
2984879441,557908,1,942.37,942.37,Vitamins,Pharmacy,Sundaram Inc
785895477,771228,2,83.18,166.36,Pet Treats,Pet Care,Raja and Sons
6220343481,525531,3,831.1,2493.3,Dog Food,Pet Care,Sandal PLC
5897343054,991434,1,237.62,237.62,Cookies,Snacks & Munchies,Mital-Oza
60465,361361,2,826.21,1652.42,Biscuits,Snacks & Munchies,"Kunda, Dave and Sahni"
2245476104,327290,3,862.28,2586.84,Sugar,Grocery & Staples,Nadkarni Inc
6347292505,658389,1,152.55,152.55,Popcorn,Snacks & Munchies,"Chanda, Som and Vohra"
8321900643,611575,2,482.06,964.12,Frozen Pizza,Instant & Frozen Food,"Bhat, Nigam and Hayer"
9639033064,949818,1,483.05,483.05,Biscuits,Snacks & Munchies,Yohannan Inc
2748368258,478531,3,825.46,2476.38,Carrots,Fruits & Vegetables,Uppal Group
1444371693,455083,3,959.01,2877.03,Butter,Dairy & Breakfast,Dutta Inc
7111342746,914071,1,296.94,296.94,Chips,Snacks & Munchies,Datta Ltd
9457576236,52729,3,316.02,948.06,Cat Food,Pet Care,Saini LLC
4167252733,991434,2,237.62,475.24,Cookies,Snacks & Munchies,Mital-Oza
4304875010,425341,1,486.28,486.28,Pet Treats,Pet Care,"Mani, Dhar and Muni"
4870910859,516376,3,877.43,2632.29,Onions,Fruits & Vegetables,Agarwal-Dhar
3674118222,839170,2,481.63,963.26,Curd,Dairy & Breakfast,Shetty and Sons
38408517,378287,2,332.84,665.68,Lemonade,Cold Drinks & Juices,Ramesh-Jain
3081609596,712003,3,671.68,2015.04,Cola,Cold Drinks & Juices,"Karan, Bandi and Acharya"
1390229631,654623,1,422.14,422.14,Chips,Snacks & Munchies,Pradhan and Sons
7498092418,799688,1,309.62,309.62,Lotion,Personal Care,Arora LLC
3334055527,784673,2,491.39,982.78,Dog Food,Pet Care,Ramanathan Group
8729426842,942001,2,671.55,1343.1,Cat Food,Pet Care,Acharya Ltd
1722808791,432617,1,863.18,863.18,Baby Wipes,Baby Care,Dora-Pillai
9775070757,264803,1,995.98,995.98,Vitamins,Pharmacy,Gole-Doshi
4737779056,491521,3,556.35,1669.05,Nuts,Snacks & Munchies,Karpe Inc
2047483376,51036,2,931.61,1863.22,Baby Food,Baby Care,Karnik PLC
4758632331,753354,2,423.56,847.12,Shampoo,Personal Care,Sant-Mahajan
4741574337,851978,2,715.72,1431.44,Vitamins,Pharmacy,Parsa-Bala
5805120939,747801,1,277.76,277.76,Toilet Cleaner,Household Care,Saha-Vora
7550508,140154,2,171.2,342.4,Shampoo,Personal Care,Malhotra LLC
1966056265,305754,1,979.99,979.99,Frozen Vegetables,Instant & Frozen Food,Mammen-Hegde
6363072906,26060,2,342.94,685.88,Vitamins,Pharmacy,Shah and Sons
7389054351,563740,3,96.33,288.99,Chips,Snacks & Munchies,Mann-Kapadia
7146572423,557908,2,942.37,1884.74,Vitamins,Pharmacy,Sundaram Inc
4590810848,516376,3,877.43,2632.29,Onions,Fruits & Vegetables,Agarwal-Dhar
9226364404,876139,3,415.75,1247.25,Pulses,Grocery & Staples,Cherian-Dara
6687792641,914071,2,296.94,593.88,Chips,Snacks & Munchies,Datta Ltd
5183577434,376447,1,724.84,724.84,Butter,Dairy & Breakfast,Gara and Sons
7440785414,397973,1,728.73,728.73,Bananas,Fruits & Vegetables,"Wable, Randhawa and Mutti"
7932057095,26060,2,342.94,685.88,Vitamins,Pharmacy,Shah and Sons
6126906924,602241,1,976.55,976.55,Nuts,Snacks & Munchies,Bahl-Pau
8997788831,146840,2,786.85,1573.7,Bread,Dairy & Breakfast,"Bains, Deol and Vaidya"
3480516243,34186,3,925.65,2776.95,Mangoes,Fruits & Vegetables,Mandal-Kar
1234692850,354409,3,325.08,975.24,Pulses,Grocery & Staples,Bose-Pandit
4954911880,136533,2,826.21,1652.42,Eggs,Dairy & Breakfast,"Raghavan, Magar and Shanker"
504060154,839170,2,481.63,963.26,Curd,Dairy & Breakfast,Shetty and Sons
8723752267,137909,2,864.3,1728.6,Cough Syrup,Pharmacy,Dalal PLC
5724116944,366066,1,918.58,918.58,Soap,Personal Care,Mandal LLC
8161349145,144124,3,162.67,488.01,Detergent,Household Care,Lalla-Srinivasan
2985254380,449106,2,48.55,97.1,Soap,Personal Care,"Shere, Thakur and Naik"
9837170359,739534,3,994.56,2983.68,Toilet Cleaner,Household Care,"Gera, Narang and Karpe"
3915323515,681063,3,321.28,963.84,Mango Drink,Cold Drinks & Juices,Dass and Sons
8829163586,615545,3,448.16,1344.48,Soap,Personal Care,Barman Inc
961526405,516376,1,877.43,877.43,Onions,Fruits & Vegetables,Agarwal-Dhar
5792721465,615545,3,448.16,1344.48,Soap,Personal Care,Barman Inc
8094117960,317242,2,198.15,396.3,Pulses,Grocery & Staples,Rastogi Group
9318325652,606256,2,369.28,738.56,Frozen Biryani,Instant & Frozen Food,Agate Ltd
852676412,679284,1,877.89,877.89,Cough Syrup,Pharmacy,Pant LLC
